Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region
01/01/17,1.28,5686.95,558.15,26.59,0,5102.21,2530,2572.21,0,organic,2017,Orlando
15/05/16,1.4,15206.47,359.02,8892.58,0,5954.87,1681.91,4272.96,0,organic,2016,CincinnatiDayton
12/03/17,1.65,248805.91,4902.42,186372.61,162.89,57367.99,56747.94,620.05,0,conventional,2017,HartfordSpringfield
01/01/17,0.81,318672.94,175385.65,42839.67,242,100205.62,68817.75,24039.54,7348.33,conventional,2017,NewOrleansMobile
07/02/16,1.26,33199.26,557.91,13292.78,29.22,19319.35,7549.44,11769.91,0,organic,2016,Seattle
16/08/15,0.92,968899.09,565965.79,297434.65,3479.25,102019.4,65764.02,36255.38,0,conventional,2015,Houston
14/02/16,1.66,10158.92,5.01,169.07,0,9984.84,9984.84,0,0,organic,2016,NorthernNewEngland
15/10/17,1.47,4522.84,18.71,237.43,0,4266.7,4266.7,0,0,organic,2017,Albany
11/01/15,1.15,802874.94,31239.94,558487.79,133848.57,79298.64,74716.43,4539.25,42.96,conventional,2015,Chicago
01/03/15,1.02,452845.47,143867.37,256090.11,13870.37,39017.62,39017.62,0,0,conventional,2015,Sacramento
06/03/16,1.18,99548.51,1555.29,58262.08,1403.75,38327.39,33427.23,4900.16,0,conventional,2016,Pittsburgh
05/06/16,1.68,54947.33,5202.16,26660.75,3345.5,19738.92,14844.01,4894.91,0,organic,2016,Plains
14/08/16,1.49,1275952.93,18600.18,714407.25,13049.64,529895.86,496919.98,31781.23,1194.65,conventional,2016,NewYork
03/01/16,0.98,185316.35,131286.47,11153.76,7695.24,35180.88,26143.71,9037.17,0,conventional,2016,Nashville
28/06/15,1.81,2098.65,1325.09,3.56,0,770,770,0,0,organic,2015,Tampa
19/03/17,0.94,1153699.28,591093.13,237495.22,10579.85,314531.08,311549.13,2865.9,116.05,conventional,2017,DallasFtWorth
03/09/17,1.72,16442.23,388.23,311.47,17.81,15724.72,15724.72,0,0,organic,2017,HarrisburgScranton
12/07/15,1.96,6689.54,2449.63,3542.77,0,697.14,553.33,143.81,0,organic,2015,WestTexNewMexico
26/06/16,2.21,29535.82,2214.42,25310.53,2.84,2008.03,2004.7,3.33,0,organic,2016,SanFrancisco
05/04/15,1.53,4820.36,418.56,74.17,0,4327.63,4327.63,0,0,organic,2015,NewOrleansMobile
06/12/15,1.92,15144.79,1663.88,13355.31,0,125.6,125.6,0,0,organic,2015,SanFrancisco
18/02/18,1.3,5092.83,310.36,84.43,0,4698.04,2136.41,2561.63,0,organic,2018,Syracuse
27/12/15,1.08,255499.7,83097.26,50545.78,59789.18,62067.48,48936.21,762.35,12368.92,conventional,2015,Detroit
08/01/17,1.15,141693.33,47783.4,23081.48,148.91,70679.54,29267.91,41411.63,0,conventional,2017,Jacksonville
26/06/16,1.26,18307.22,716.67,8879.63,0,8710.92,1000.2,7710.72,0,organic,2016,Detroit
20/03/16,1.11,770557.34,36017.62,514604.02,122807.96,97127.74,93973.32,3147.06,7.36,conventional,2016,Chicago
07/06/15,1.22,69776.51,632.01,41825.39,31.87,27287.24,27287.24,0,0,conventional,2015,Syracuse
23/07/17,1.03,848944.78,488728.09,118607.98,9864.53,231744.18,125662.18,100565.34,5516.66,conventional,2017,WestTexNewMexico
15/03/15,1.15,297855.71,171702.03,44167.57,18024.31,63961.8,58791.05,5170.75,0,conventional,2015,SouthCarolina
20/08/17,2.64,4715.07,149.97,2885.47,18.05,1661.58,697.14,964.44,0,organic,2017,StLouis
03/04/16,0.84,298710.72,158984.19,62625.8,6877.48,70223.25,47115.04,23108.21,0,conventional,2016,LasVegas
24/04/16,1.22,2986.31,15.89,1609.69,0,1360.73,339.17,1021.56,0,organic,2016,Louisville
19/06/16,1.5,1372612.33,16094.41,901972.6,28828.95,425716.37,366851.46,55746.88,3118.03,conventional,2016,NewYork
02/04/17,1.26,481933.74,226289.9,48770.22,139.77,206733.85,150546.84,52857.01,3330,conventional,2017,Atlanta
26/02/17,1.05,28944.94,7437.63,210.19,0,21297.12,21167.36,129.76,0,organic,2017,DallasFtWorth
06/09/15,1.09,336982.39,143927.73,51351.12,79770.33,61933.21,49676.97,1237.68,11018.56,conventional,2015,Detroit
24/01/16,0.96,242512.95,20211.55,135264.31,26788.14,60248.95,59121.7,1127.25,0,conventional,2016,RaleighGreensboro
11/02/18,1.34,28078.4,4681.33,437.65,0,22959.42,22690.02,269.4,0,organic,2018,DallasFtWorth
20/08/17,2.42,14113.65,1007.89,7203.91,0,5901.85,5871.85,30,0,organic,2017,SanDiego
17/04/16,1.6,12342.22,0,263.91,0,12078.31,12078.31,0,0,organic,2016,NorthernNewEngland
06/11/16,0.96,13847.12,54.93,3558.24,0,10233.95,2179.94,8054.01,0,organic,2016,Roanoke
02/04/17,2.09,3337.9,1.22,923.99,0,2412.69,1180,1232.69,0,organic,2017,BuffaloRochester
11/06/17,1.21,92547.42,40250.67,2998.49,8103.35,41194.91,41167.77,19.07,8.07,conventional,2017,Boise
21/02/16,1.38,4281.11,111.37,3060.73,0,1109.01,637.88,471.13,0,organic,2016,Roanoke
25/12/16,1.03,71168.92,27464.22,2892.64,6681.19,34130.87,33449.4,662.22,19.25,conventional,2016,Boise
12/03/17,1.13,8967.12,297.8,2537.83,0,6131.49,2334.33,3797.16,0,organic,2017,Roanoke
04/01/15,1.25,54495.54,47721.51,1723.4,0,5050.63,5050.63,0,0,organic,2015,LosAngeles
10/01/16,0.93,89880.9,31802.36,8347.01,9065.03,40666.5,40584.43,16.94,65.13,conventional,2016,Boise
18/02/18,1.64,4747.13,271.98,1421.43,0,3053.72,1301.83,1751.89,0,organic,2018,Spokane
30/07/17,1.85,14874.38,286.35,6566.23,0,7882.3,2278.78,5603.52,0,organic,2017,CincinnatiDayton
15/10/17,2.55,2819.91,103.65,1021.68,2.12,1692.46,566.66,1125.8,0,organic,2017,Spokane
04/06/17,1.05,376990.33,137454.97,53764.53,8227.13,177543.7,63050.35,114357.24,136.11,conventional,2017,LasVegas
22/02/15,1.09,127855.51,55931.84,45806.33,43.06,26074.28,25882.69,191.59,0,conventional,2015,Roanoke
31/12/17,1.86,25275.08,9.19,2796.62,0,22469.27,20109.15,2360.12,0,organic,2017,Boston
31/07/16,1.65,189615.28,50386.72,54278.15,106.15,84844.26,29501.17,55343.09,0,organic,2016,West
01/01/17,1.4,10109.46,7550.89,58.71,0,2499.86,2499.86,0,0,organic,2017,Houston
23/04/17,1.34,89327.1,4437.5,61512.84,84.45,23292.31,8236.01,15056.3,0,conventional,2017,Albany
14/06/15,1.26,437896.64,273373.33,55875.2,9215.34,99432.77,72754.69,26678.08,0,conventional,2015,MiamiFtLauderdale
07/05/17,1.34,138588.03,30711.6,11489.92,0,96386.51,87975.05,8411.46,0,organic,2017,SouthCentral
26/07/15,1.15,2664424.22,531729.96,1239353.81,199553.32,693787.13,638982.26,53809.21,995.66,conventional,2015,Midsouth
15/03/15,1.68,1253.46,706.69,66.64,0,480.13,357.87,122.26,0,organic,2015,Pittsburgh
26/02/17,1.41,3584.79,844.97,9.94,0,2729.88,2247.72,482.16,0,organic,2017,Pittsburgh
11/03/18,0.83,1324475.69,614152.38,162269.94,4184.08,543869.29,432316.21,110079.75,1473.33,conventional,2018,Houston
11/12/16,0.8,98346.8,30311.25,10382.62,4088.1,53564.83,53190.59,319.56,54.68,conventional,2016,Boise
25/10/15,1.62,2147.79,227.83,1202.07,0,717.89,446.67,271.22,0,organic,2015,Indianapolis
06/11/16,1.76,43201.25,5866.3,10066.67,1872.81,25395.47,18106.52,7288.95,0,organic,2016,Plains
09/07/17,1.38,9167.98,584.28,2285.45,0,6298.25,1024.34,5273.91,0,organic,2017,Columbus
22/10/17,2.29,7965.85,318.97,1675.81,0,5971.07,4053.33,1917.74,0,organic,2017,Orlando
02/04/17,1.12,672306.68,152601.88,137424.85,20885.2,361394.75,359313.65,1923.63,157.47,conventional,2017,Portland
17/09/17,1.58,664501.74,55766.21,443692.78,4745.57,160297.18,158757.44,1466.41,73.33,conventional,2017,BaltimoreWashington
27/08/17,2.75,1643.45,110.96,503.61,0,1028.88,199.13,829.75,0,organic,2017,Boise
09/10/16,1.25,213460.34,90443.54,66361.81,4535.47,52119.52,51541.32,578.2,0,conventional,2016,RichmondNorfolk
15/10/17,1.39,13004.97,1168.25,81.55,0,11755.17,11748.5,6.67,0,organic,2017,Pittsburgh
11/03/18,1.22,3953699.57,741349.12,1112605.39,380229.8,1719515.26,1237310.02,410612.84,71592.4,conventional,2018,GreatLakes
31/05/15,2.24,3193.41,274.09,2489.29,18.36,411.67,411.67,0,0,organic,2015,HartfordSpringfield
08/11/15,1.12,1285586.97,513609.22,467808.56,19975.92,284193.27,266376.52,16399.34,1417.41,conventional,2015,Plains
04/12/16,1.96,8741.54,15.93,159.27,0,8566.34,8566.34,0,0,organic,2016,NorthernNewEngland
17/09/17,1.82,12009.4,3712.48,307.14,0,7989.78,7976.99,12.79,0,organic,2017,PhoenixTucson
07/01/18,1.91,30096,14.46,2704.48,0,27377.06,25121.53,2255.53,0,organic,2018,Boston
21/08/16,1.23,565825.46,296954.65,128877.47,95.35,139897.99,82057.39,51085.6,6755,conventional,2016,MiamiFtLauderdale
12/07/15,1.18,738933.68,123673.43,423853.38,22068.15,169338.72,66816.09,101611.95,910.68,conventional,2015,Denver
10/04/16,0.69,1424317.64,753607.6,211182.18,112050,347477.86,316405.11,27732.87,3339.88,conventional,2016,DallasFtWorth
04/01/15,2.13,2965.62,151.7,882.52,905.77,1025.63,1025.63,0,0,organic,2015,Charlotte
22/05/16,1.4,5366.43,843.16,33.27,0,4490,4486.67,3.33,0,organic,2016,MiamiFtLauderdale
26/11/17,1.28,3420.98,54.32,44.03,0,3322.63,3072.61,250.02,0,organic,2017,Syracuse
18/01/15,1.82,1403.1,846.65,55.27,1.18,500,500,0,0,organic,2015,Jacksonville
21/08/16,2.37,20261,1618.49,16299.31,0,2343.2,2303.2,40,0,organic,2016,SanFrancisco
31/01/16,1.76,4059.35,2811.38,67.97,0,1180,1173.33,6.67,0,organic,2016,Orlando
20/03/16,1,8346.57,308.39,2675.89,164.39,5197.9,1653.33,3544.57,0,organic,2016,RichmondNorfolk
12/02/17,1.07,11072.75,1085.35,4061.87,0,5925.53,200.31,5725.22,0,organic,2017,Atlanta
22/05/16,1.02,433251.71,2888.48,280360.37,64720.71,85282.15,82259.75,7.4,3015,conventional,2016,NorthernNewEngland
07/02/16,0.97,605846.78,3738.02,531499.59,16922.98,53686.19,51858.11,1828.08,0,conventional,2016,NorthernNewEngland
11/02/18,1.85,24728.12,3.67,1795.79,3.67,22924.99,19367.62,3557.37,0,organic,2018,Boston
15/11/15,1.15,8779.47,6.99,534.36,0,8238.12,8232.57,5.55,0,organic,2015,Boston
09/08/15,1.86,10167.7,3994.02,3545.8,0,2627.88,2516.67,111.21,0,organic,2015,WestTexNewMexico
10/01/16,1.51,2816.92,458.88,1268.87,0,1089.17,646.67,442.5,0,organic,2016,Indianapolis
11/06/17,1.56,1397448.17,160841.97,339777.07,3623.46,893205.67,468156.32,425049.35,0,organic,2017,TotalUS
10/07/16,1.44,8568.93,1771.15,195.18,0,6602.6,6592.6,10,0,organic,2016,Tampa
07/01/18,1.2,3437632.8,998436.07,1224229.25,24958.08,1190009.4,1033913.96,152674.33,3421.11,conventional,2018,Midsouth
01/03/15,1.59,2108.82,0,98.86,0,2009.96,2009.96,0,0,organic,2015,Syracuse
10/12/17,0.86,751137.79,384349.01,133201.98,5774.97,227811.83,104486.24,123222.25,103.34,conventional,2017,WestTexNewMexico
12/02/17,1.29,69669.46,7177.42,11876.06,253.98,50362,28837.29,21524.71,0,organic,2017,Southeast
04/03/18,1.69,133768.12,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0,organic,2018,NewYork
17/12/17,1.25,80744.59,872.8,24764.43,28.57,55078.79,22511.93,32512.02,54.84,organic,2017,Seattle
25/09/16,1.37,2834326.48,484580.09,1282328.66,144883.2,922534.53,642865.75,263775.26,15893.52,conventional,2016,GreatLakes
20/11/16,1.62,240655.78,4755.3,168091.33,122.4,67686.75,66362.72,1324.03,0,conventional,2016,HartfordSpringfield
10/07/16,1.49,2672.71,332.96,537.09,0,1802.66,1698.55,104.11,0,organic,2016,Pittsburgh
21/02/16,1.05,126067.56,46771.81,36674.01,15757.97,26863.77,19800.56,6111.41,951.8,conventional,2016,Columbus
11/06/17,2.39,1312.01,0,939.89,0,372.12,85.56,286.56,0,organic,2017,GrandRapids
03/09/17,2.89,30853.99,1289.56,12808.63,8.84,16746.96,938.52,15793,15.44,organic,2017,Seattle
14/06/15,1.22,256149.75,141946.09,36946.34,2083.82,75173.5,56501.85,18663.64,8.01,conventional,2015,Orlando
11/02/18,1.48,9487.94,228.09,909.96,0,8349.89,7405.55,944.34,0,organic,2018,Orlando
13/11/16,1.22,487762.79,90571.72,119196.88,15746.23,262247.96,261272.14,376.61,599.21,conventional,2016,Portland
03/07/16,1.49,159566.9,2334.7,79978.16,20020.38,57233.66,42381.97,4598.05,10253.64,conventional,2016,GrandRapids
15/10/17,1.26,1029556.13,476686.67,149935.14,1866.1,401068.22,310037.28,91030.94,0,conventional,2017,Houston
10/12/17,1.52,6603.57,423.48,1207.97,0,4972.12,4523.96,448.16,0,organic,2017,Columbus
11/12/16,1.97,16245.8,820.43,6367.66,229.66,8828.05,8822.47,5.58,0,organic,2016,BaltimoreWashington
26/06/16,1.04,36617023.79,12189035.17,12029918.6,1624942.43,10773127.59,8834969.52,1609568.98,328589.09,conventional,2016,TotalUS
14/05/17,1.72,9767.94,561.89,4265.52,195.63,4744.9,4343.18,401.72,0,organic,2017,RichmondNorfolk
03/05/15,1.35,11843.43,111.44,6282.96,1655.48,3793.55,2261.83,1531.72,0,organic,2015,RaleighGreensboro
31/07/16,1.33,273951.5,59207.74,116645.19,25331.72,72766.85,68455.47,1258.6,3052.78,conventional,2016,RaleighGreensboro
11/02/18,1.65,38202.17,409.68,26524.51,0,11267.98,11261.31,6.67,0,organic,2018,Chicago
29/11/15,1.52,1156.05,213.55,676.97,0,265.53,26.67,238.86,0,organic,2015,Indianapolis
25/03/18,0.99,218058,62126.61,39027.74,219.42,116684.23,97377.29,18342.66,964.28,conventional,2018,Roanoke
14/02/16,0.7,966134.31,178547.07,277085.15,17992.56,492509.53,43323.93,449185.6,0,conventional,2016,Denver
17/05/15,0.79,5831782.44,3979432.32,1202270.23,33292.23,616787.66,528432.48,88337.6,17.58,conventional,2015,SouthCentral
28/01/18,1.43,7669.31,564.77,1557.33,0,5547.21,4090.06,1457.15,0,organic,2018,Columbus
20/12/15,0.85,175425.57,2732.05,108930.75,7517.01,56245.76,12118.45,39679.66,4447.65,conventional,2015,CincinnatiDayton
07/01/18,1,118958.8,29241.59,37772.39,170.77,51774.05,32655.63,19115.6,2.82,conventional,2018,Louisville
06/12/15,1.36,1286.83,11.75,533.55,0,741.53,73.33,668.2,0,organic,2015,Boise
03/01/16,1.36,9643.77,4233.76,53.79,0,5356.22,5288.48,67.74,0,organic,2016,Houston
19/07/15,1.85,28602.01,4969.23,14692.47,11.72,8928.59,6599.43,2329.16,0,organic,2015,Plains
16/10/16,1.27,443367.98,133020.51,139616.39,14087.91,156643.17,137002.06,16987.77,2653.34,conventional,2016,SanDiego
28/05/17,1.28,37030893.73,12841952.21,10932970.72,673384.78,12582586.02,9312239.39,3013459.42,256887.21,conventional,2017,TotalUS
07/05/17,2.52,5321.75,1861.76,3058.89,0,401.1,401.1,0,0,organic,2017,Sacramento
26/03/17,1.57,375225.76,136446.55,190537.19,1187.45,47054.57,44746.86,95.41,2212.3,conventional,2017,Sacramento
17/01/16,1.66,4137.6,147.2,2088.92,436.7,1464.78,1260.66,204.12,0,organic,2016,RaleighGreensboro
15/02/15,1.68,5687.19,280.4,1672.25,19.9,3714.64,3714.64,0,0,organic,2015,Philadelphia
11/01/15,1.54,6144.55,4027.3,2083.92,0,33.33,33.33,0,0,organic,2015,LasVegas
08/01/17,1.13,146072.21,44014.89,48526.46,92.52,53438.34,52587.23,842.22,8.89,conventional,2017,Roanoke
08/01/17,1.55,1822.94,0,1157.89,0,665.05,656.66,8.39,0,organic,2017,Louisville
29/10/17,1,593934.52,169061.21,309160.39,19020.23,96692.69,91706.27,4481.98,504.44,conventional,2017,SanDiego
09/10/16,2.17,6701.46,868.09,2914.68,4.43,2914.26,2785.45,128.81,0,organic,2016,Philadelphia
22/01/17,1.19,5887.98,221.91,12.1,0,5653.97,3727.78,1926.19,0,organic,2017,MiamiFtLauderdale
27/11/16,1.22,404389.56,72973.18,104741.59,11472.92,215201.87,214541.32,501.88,158.67,conventional,2016,Portland
21/06/15,1.89,2442.88,1841.47,79.35,0,522.06,490,32.06,0,organic,2015,Orlando
09/07/17,1.72,273059.91,10848.33,198967.11,142.4,63102.07,56481.05,3381.02,3240,conventional,2017,HartfordSpringfield
14/02/16,1.19,445228.64,15846.19,283607.57,1006.08,144768.8,132177.05,12591.75,0,conventional,2016,Philadelphia
02/08/15,1.14,1458722.6,21768.56,1184264.91,1330.65,251358.48,216693.68,34664.8,0,conventional,2015,NewYork
11/06/17,1.62,114081.68,1737.4,75551.59,78.57,36714.12,30261.23,1937.89,4515,conventional,2017,BuffaloRochester
15/03/15,1.89,4860.39,1974.44,2783.78,0,102.17,66.67,35.5,0,organic,2015,LasVegas
11/06/17,1.13,261363.34,3502.12,79186.28,4.83,178670.11,16845.36,161824.75,0,organic,2017,GreatLakes
31/12/17,0.78,1391181.63,564063.25,209000.62,4194.25,613923.51,527743.84,86179.67,0,conventional,2017,Houston
04/06/17,1.43,303913.24,85319.88,110335.08,7020.17,101238.11,95259.58,2878.53,3100,conventional,2017,RaleighGreensboro
18/09/16,1.37,22036.49,10442.96,2216.61,5.8,9371.12,9071.01,300.11,0,organic,2016,Denver
25/03/18,1.36,908202.13,142681.06,463136.28,174975.75,127409.04,103579.41,22467.04,1362.59,conventional,2018,Chicago
03/09/17,1.54,263532.84,63349.98,96363.44,5765.75,98053.67,91379.99,2160.35,4513.33,conventional,2017,RaleighGreensboro
13/12/15,1.55,8563.97,18.24,434.18,251.75,7859.8,7848.99,10.81,0,organic,2015,Boston
29/03/15,1.36,9162.06,6160.98,467.75,0,2533.33,2533.33,0,0,organic,2015,DallasFtWorth
13/12/15,1.19,65332.74,1219.9,38684.45,959.83,24468.56,15525.47,8943.09,0,conventional,2015,Pittsburgh
07/02/16,1.4,5805.78,579.26,2809.35,0,2417.17,1650,767.17,0,organic,2016,Nashville
05/04/15,1.19,2519677.31,617567.29,1066608.5,183653.85,651847.67,607923.59,42910.27,1013.81,conventional,2015,Midsouth
30/07/17,1.25,5688357.24,1992527.59,1603136.43,106461.23,1986231.99,973013.15,1003906.67,9312.17,conventional,2017,West
31/01/16,1.02,81433.73,9874.87,21594.16,80.34,49884.36,39705.53,10178.83,0,organic,2016,LosAngeles
19/11/17,1.2,3446284,1997537,326446,12078,1110222,674139,423999,12084,conventional,2017,Southeast
28/02/16,1.78,5069.92,2039.85,2747.16,0,282.91,223.33,59.58,0,organic,2016,Atlanta
01/02/15,0.87,216653.06,111171.46,59739.98,21795.64,23945.98,16360.12,3422.61,4163.25,conventional,2015,Columbus
05/03/17,1.38,384828.85,9417.54,318710.7,4245.38,52455.23,52455.23,0,0,conventional,2017,NorthernNewEngland
20/03/16,0.9,224942.74,3139.27,132074.69,16430.07,73298.71,18928.9,50472.61,3897.2,conventional,2016,CincinnatiDayton
15/11/15,1.54,72434.15,7998.72,54649.47,12.57,9773.39,4987.47,4785.92,0,organic,2015,GreatLakes
04/03/18,1.12,229905.22,129813.08,12471.8,516.79,87103.55,35609.86,51397.02,96.67,conventional,2018,Jacksonville
28/06/15,1.47,48421.15,15429.9,25963.83,0,7027.42,7027.42,0,0,organic,2015,LosAngeles
15/10/17,1.55,38937.28,11990.11,1114.77,85.48,25746.92,24092.69,1654.23,0,organic,2017,Denver
07/08/16,1.04,508354.34,252171.77,63197.28,58.44,192926.85,131851.39,61075.46,0,conventional,2016,Atlanta
18/09/16,1.48,316980.64,24643.99,235008.38,4265.21,53063.06,52433.61,548.89,80.56,conventional,2016,NorthernNewEngland
20/08/17,2.62,1661.6,107.75,622.57,0,931.28,90.24,841.04,0,organic,2017,Boise
06/03/16,1.44,82249.97,3310.73,48133.42,2104.76,28701.06,11159.01,17542.05,0,organic,2016,Midsouth
17/01/16,1.03,134604.75,52491.11,30084.71,20930.75,31098.18,23123.14,6492.6,1482.44,conventional,2016,Columbus
19/04/15,1.55,28984.95,19780.58,9164.18,0,40.19,40.19,0,0,organic,2015,SanFrancisco
31/12/17,0.89,727024.03,347248.16,158559.97,5628.28,215587.62,78402.09,137088.87,96.66,conventional,2017,WestTexNewMexico
31/05/15,1.4,130841.08,1039.49,54249.06,79.38,75473.15,75473.15,0,0,conventional,2015,BuffaloRochester
29/03/15,1.25,663677.32,58098.15,398050.87,43759.68,163768.62,158964.08,4804.54,0,conventional,2015,BaltimoreWashington
01/02/15,1.43,1780.76,0,999.31,0,781.45,283.33,498.12,0,organic,2015,Boise
01/01/17,1.43,49777.56,4157.31,9930.6,262.28,35427.37,15637.05,19790.32,0,organic,2017,Southeast
08/10/17,1.8,1711267.24,753730.08,343707.72,91288.33,522541.11,475271.7,17349.06,29920.35,conventional,2017,LosAngeles
14/05/17,1.96,1745.63,900.99,0,0,844.64,744.97,99.67,0,organic,2017,NewOrleansMobile
19/11/17,1.43,61126,3191,38882,55,18998,15009,3989,0,conventional,2017,Syracuse
04/10/15,1.25,28692.21,1368.83,5986.74,30.75,21305.89,739.33,20566.56,0,organic,2015,Denver
04/02/18,1.14,124659.55,1345.94,32088.04,85.31,91140.26,1998.66,88880.93,260.67,organic,2018,Seattle
01/11/15,1.6,104331.19,20050.21,63408.14,0,20872.84,20158.5,714.34,0,organic,2015,California
12/07/15,0.82,1144448.23,713425.63,319277.99,4382.19,107362.42,102573.93,4008.88,779.61,conventional,2015,DallasFtWorth
06/12/15,1.76,2080.56,1762.15,43.1,18.64,256.67,256.67,0,0,organic,2015,Jacksonville
20/03/16,1.92,31916.68,5059.5,14570.79,2250.46,10035.93,9224.95,810.98,0,organic,2016,NewYork
24/07/16,1.08,5556043.02,1812625.23,1301287.98,96068.39,2346061.42,1664867.92,664224.62,16968.88,conventional,2016,West
08/11/15,1.25,94495.69,62219.27,7707.94,411.4,24157.08,12761.19,11395.89,0,conventional,2015,Jacksonville
18/02/18,1.06,1149074.92,193705.48,835774.38,2425.38,117169.68,113216.42,316.78,3636.48,conventional,2018,SanFrancisco
23/10/16,1.25,16790.96,979.33,5629.25,0,10182.38,11.25,10171.13,0,organic,2016,Atlanta
31/05/15,1.33,319502.82,4974.69,237651.14,142.52,76734.47,74809,1925.47,0,conventional,2015,HartfordSpringfield
11/09/16,1.53,3194.19,837.77,386.27,0,1970.15,638.38,1331.77,0,organic,2016,Spokane
30/04/17,1.4,5166.23,0,1639.61,0,3526.62,234.45,3292.17,0,organic,2017,Louisville
12/04/15,1.71,1742.87,0,47.91,0,1694.96,1694.96,0,0,organic,2015,Syracuse
17/09/17,1.7,120600.86,51846.36,16291.52,935.87,51527.11,44154.52,7205.75,166.84,conventional,2017,Columbus
02/07/17,1.68,365488.32,38790.35,196153.79,582.2,129961.98,93672.73,31592.58,4696.67,conventional,2017,Philadelphia
16/04/17,1.6,75156.9,2160.01,40347.49,18.69,32630.71,29196.51,3434.2,0,conventional,2017,Syracuse
11/02/18,1.36,7801.52,183.18,130.5,0,7487.84,7163.33,324.51,0,organic,2018,NewOrleansMobile
15/10/17,1.62,3251117.56,302669.36,2116241.41,6202.08,826004.71,703791.09,122213.62,0,conventional,2017,Northeast
14/05/17,1.53,391189.88,7559.58,295163.55,2628.5,85838.25,41685.89,44152.36,0,conventional,2017,NorthernNewEngland
